review,sentiment
"Ja sam prilično veliki obožavatelj većine filmova zasnovanih na knjigama Stivena Kinga – ovaj se ocenjuje kao jedan od najstrašnijih i najupečatljivijih.<br /><br />Upravo sam ga ponovo odgledao po deseti put i još uvek mi se čini srceparajućim, ali i zastrašujućim.<br /><br />Na sceni je kamion gde se sigurno nalazi Gagej. out. A ""No fair"" koje je izgovorio mali Miko Hughes pred kraj je dašak briljantnosti.<br /><br />",positive
"Bio sam zadivljen ovim ranim nastupom Klinta Istvuda. Nisam pročitao sažetak filma kada sam odlučio da ga pogledam na TV-u. Zbog gospodina Istvuda, očekivao sam lepe snimke i bez duboke priče. Prilično sam se prevario. Našao sam nekoliko tema neobično eksplicitno obrađenih i do kraja nisam mogao da se odlučim ko je dobar, a ko loš. Ovaj film definitivno nije tipičan Istvud, ali svakako vredi pogledati.",positive
"Cliffhanger je ono što se čini kao poslednji akcioni film Slivestera Stalonea pre nego što je postao tako potcenjen glumac. Reč je o planinaru koji mora da pomogne svom prijatelju nakon što ga drže kao taoci plaćenici koji žele da pronađu tri kofera sa novcem od preko 100 miliona dolara. Ima sjajne akcione sekvence, ivicu zabave na vašem sedištu i sjajan provod u bioskopu.",positive
"Rut Gordon je jedna od najsimpatičnijih ubica sa kojima je Kolumbo ikada imao posla. A, radnja je genijalna u celom svetu. Ovo je jedna od najboljih epizoda Kolumba ikada. Mariette Hartlei i G. D. Spradlin su odlični u svojim sporednim ulogama. A Piter Falk donosi nešto dodatno u svojim scenama sa Gordonom.",positive
"Gledao sam ovaj film sa specijalnom projekcijom dela Ovena Alika Šahade. Zanimljivo je odakle je došao ovaj momak. Sada je verovatno ključni nezavisni afrički režiser u svetu. I ne govorim o crnim filmskim stvaraocima, govorim o filmskim stvaraocima koji su ukorenjeni u kulturi. Ideja ako išta svedoči o raznolikosti i rasponu afričkih tema, sa njegovim filmom 500 godina kasnije to je afričko pitanje. Ali ideja se ne uklapa u taj kalup. Pokazivanje umetničke raznolikosti. Film je potpuno afrička glumačka ekipa, ali tema je ljudska tema sa kojom bi se većina nas mogla povezati. Jednostavno volim blagu komediju u njoj. A Kora Tunde Jegedea je jednostavno neverovatna, zaista je dragulj umetničke kuće.",positive
"Rat kod kuće je toliko dobar da je postao moja nova omiljena emisija. Ja i moje komšije Karli i Ejpril gledamo ovo zajedno svake nedelje i smejemo se koliko je to istinito u životu. Volim kako su svi tako sarkastični i zabrinuti i razmišljaju o svakom malom pitanju. Jednom kada neko uradi nešto glupo, nikad to ne doživi i to je takoooo kako je porodica mala. baviti se decom. Toliko je istinito za pravi porodični život i činjenica da su roditelji toliko preopterećeni i nemaju pojma kako da reše probleme svojih tinejdžera samo stavlja predstavu na vrh. Rat kod kuće je tako brutalno iskren, i toliko veran svetu u kome živimo da je postao prekretnica za sitkome koji dolaze. Ovo nije pravi Bradi Bunch dan.",positive
"Ako već niste gledali ovaj film Meri-Kejt i Ešli, onda sve što mogu da kažem je: „Šta čekaš!?“. Ovo je još jedan sjajan i divan film bratskih blizanaca koje svi znamo i volimo! Zabavno je, romantično, uzbudljivo i apsolutno oduzima dah (u pogledu pejzaža)! Naravno; kao i uvek, Meri-Kejt i Ešli su ovde ionako glavna scenografija! Da li bi neki pravi fan to želeo na drugi način? Naravno da ne! Anivai; to je sjajan film u svakom smislu te reči, pa ako ga već niste gledali, morate ga sada! Mislim i sada! Pa šta čekaš? Obećavam da nećete biti razočarani! S poštovanjem, Rick Morris",positive
"Tako sjajno, tako dobro. Nikada nisam video da je čovek smešniji od Edija Marfija. U ovoj stand-up komediji videćete mnogo imitacija koje je više uradio bilo ko!<br /><br />Ako ste gledali Rav (1987), moraćete da vidite Delirious. To je tako smešno! To je tako profesionalno!",positive
"Ovo je divan pogled, oprostite na igri reči, na 22 žene koje govore o grudima - svojim, majčinim, drugim ženama i kako one utiču na mnoge aspekte njihovih života. Mlade devojke, starice i sve između njih (sa svim oblicima, veličinama, konfiguracijama itd.) govore o razvoju, reagovanju, slavljenju, skrivanju, povećanju ili smanjenju grudi.<br /><br />Šarmantno je, divno, tužno, smešno i sve između. Presečeni dokumentarnim snimcima i isečcima iz onih poznatih starih „filmova mladih žena“ koje su devojke odvele u kafeteriju da vide, intervjui su fascinantan prozor za muškarce koji vole žene i svoje grudi u ono što druga polovina ima da kaže kada ne znaju da slušate.",positive
"Hipnotički ""Northfork"" Majkla Polša je film koji će dugo ostati u sećanju. Ovaj sjajno napravljen film koji su napisali Majkl i Mark Poljski, vizuelno je jedna od najboljih stvari koje su prošle godine izašle iz sveta nezavisnih filmova. Film je sjajno fotografisao M. David Mullen, uz zadivljujuću partituru Stjuarta Metjumena.<br /><br />Ako niste gledali film, možda bi trebalo da prestanete da čitate ovde.<br /><br />Ideja da se film postavi u Montani bila je veliki udar za braću Poljake. Nikada veličanstveni pogledi na zemlju i planine nisu bili tako živopisno snimljeni kao u ""Northforku"". Ne treba nam nikakva boja! Lepota je u mračnim tonovima filma koji pojačavaju priču o pustoši u ovoj udaljenoj ispostavi.<br /><br />U centru priče je Irvin, bolesno dete pod brigom misterioznog oca Harlana. Ovaj dečak se vidi u svom krevetu gde ljubazni sveštenik daje lek za njegovo telo. Ali da li je on zaista tamo? Gledamo ga u interakciji sa čudnom grupom koju prvi put naiđemo na groblju. Postoje dva sveže otvorena groba. Hoće li jedan od njih biti za Irvina? <br /><br />U isto vreme, druga linija radnje igra paralelno sa ovom prvom temom. Vidimo šest ljudi u crnom koji su došli u to područje kako bi uklonili što više ljudi iz tog područja. Ovo će biti krevet za veštačko jezero koje će biti stvoreno. Njihova nagrada je jutar i po imanja ispred jezera ako premeste određenu količinu ljudi.<br /><br />Treća linija priče je usredsređena na mističnu grupu koju čine Cvet Herkules, Šolja čaja, Bakalar i Hepi. Oni prate mogućnost veze sa anđelom koji je povređen u ovoj oblasti. Kada ih Irvin sretne na groblju, nudi pomoć, samo ako ga odvedu najmanje hiljadu milja odavde. Gledamo kako kvartet ispituje perje koje je dečak stavio među stranice svoje biblije. Može li Irvin biti taj anđeo? <br /><br />Završna sekvenca nam pokazuje sve strane koje napuštaju Northfork u različitim pravcima. Ljudi u crnom se voze svojim automobilima, možda idu kući da uživaju u novostečenim imanjima koja su im data kao nagradu. Mistična grupa se vidi kako se ukrcava u avion i poleće na više mesto. Takođe shvatamo da je dete u Ocu Harlanu, uprkos lekovima i nezi koju je dobio od svetiteljke, umrlo.<br /><br />Majkl Polski je od svih direktora dobio jedan od najboljih glumačkih ansambala. Nik Nolti, u ulozi oca Harlana, u svom portretisanju ovog ljubaznog čoveka igra nisko ključno. Džejms Vuds, kao Volter, jedan od ljudi koji rade za programera, radi dobar posao. Najveće iznenađenje je Duel Farmer, koji ostavlja odličan utisak kao Irvin. Ovo dete glumac, uz pravo vođstvo, daje velika obećanja.<br /><br />Mističnu grupu briljantno glume Deril Hana, Robin Saks, Ben Foster i Entoni Edvards, čovek sa smešnim naočarima. Piter Kojot, Mark Poliš, Ben Foster i ostala glumačka ekipa su besprekorni u režiji gospodina Polja.<br /><br />Lepota filma počiva u njegovoj jednostavnosti. Vizija gospodina Poljaka proganjaće se u sećanju. Slike Montane, kao možda nestvarnog pejzaža, jedna su od najboljih stvari u američkim filmovima u poslednje vreme.",positive
"TRILOGIJA DABROVA je, bez sumnje, jedan od najsjajnijih filmova ikada snimljenih. Imao sam sreću da ga uhvatim, zajedno sa sesijom pitanja i odgovora sa rediteljem Trentom Harisom, na NI Video Festivalu pre nekoliko godina, a zatim kupim kopiju sa Trentove veb stranice. Ovaj film MORA da se vidi da bi mu se verovalo! Iskreno preporučujem da potražite Trentovo ime na vebu, a zatim kupite film sa njegovog sajta. On je neverovatno fin momak. Nemojte se zbuniti: Snimatelj u izmišljenim delovima TRILOGIJE DABROVA NIJE Trent!<br /><br />Nakon što sam nekoliko puta video TRILOGIJU, moram da priznam da bih verovatno mogao i bez verzije Šona Pena. To je kao probna verzija za Crispin Glover ""Orkli Kid"" odeljak i zanimljiva je više kao zanimljivost ako ste obožavatelj Penna nego kao dobar video. Pen je, međutim, prilično zabavan, i možete videti stvaranje velike zvezde u ovom grubom crno-belom videu.<br /><br />Ovo je verovatno i jedna od najboljih uloga Krispina Glovera i voleo bih da vidim ažurirani dokumentarac o originalnom Groovinu Geriju. Kada jednom pogledate ovaj film, nikada više nećete izbaciti Gerijev nervozni smeh iz glave.",positive
"Pre nekoliko godina kupio sam (i uživao) MGM DVD sa dvostrukim igrama sa dva TV filma o Kolčaku, THE NIGHT STALKER (1971) i THE NIGHT DASGLER (1972). Kada je izašao Univerzalni set sledeće TV serije, nameravao sam da ga odmah kupim – ali glasine o problemima sa reprodukcijom strašnih DVD-18 su me sprečile da ga dodam u svoju kolekciju; nedavno sam dao onlajn porudžbinu koja se sastojala od niza sniženih univerzalnih setova kutija i odlučio da uzmem i KOLCHAK 3-Discer.<br /><br />Kada sam ga sada pogledao, mogu sa sigurnošću da kažem da nisam požalio što sam kupio ovu voljenu (ako kratkotrajnu) seriju zločina/horor serijala malo po standardu: možda će slediti standardnu formulu za pse – možda će pratiti novu formulu Kolčak, kojeg odlično igra Daren MekGavin, svojim stavom svima upada u dlaku (uznemireni urednik Sajmon Okland, dugogodišnje kolege, razne autoritarne ličnosti, mnoštvo čudovišta i zlikovaca), suočava se sa neizbežnom (i obično natprirodnom) pretnjom sam, ali, konačno, njegova priča je pod pritiskom impresivnom postavom gostujućih zvezda i značajnim zaslugama iza kulisa), čineći emisiju veoma zabavnom.<br /><br />Ipak, kvalitet varira od epizode ​​do epizode, a skromni budžeti koji im omogućavaju rezultiraju specijalnim efektima i efektima šminke koji ponekad ostavljaju mnogo da se požele (na primer, vukodlak ulazak u eponiju i sam poslednji deo eponija rata) – da ne pominjemo činjenicu da su ovi bili ograničeni na 50-minutne programe i namenjeni porodičnoj potrošnji radi pokretanja, pre isključuje pojednostavljeno i zdravo prikazivanje njegovih često intrigantnih psiholoških i metafizičkih tema (u slučaju vukodlaka, opet, on nikada nije video ljude da ujedaju, ali, pomalo, naterani da se samo glupo bacaju!) <br /><br />Dok cinična naracija heroja čini mnogo da ga uvuče u maštovite zaplete, u svakoj epizodi postoji zdrava doza olakšanja komedije (često, ali ne isključivo, koja se vrti oko Mekgavinovog odnosa sa Oaklandom ili štreberskim reporterom Džekom Grinadžom) – da ne kažem razumna atmosfera je, da ne kažem, deo razuma. neizvesnost. Da bi vožnja bila još prijatnija, tu je poskočna ocena Gila Melea i Džerija Fildinga.<br /><br />Za zapisnik, čudovišta na koja se Kolčak susreo (ali ne uvek poraženi) tokom serije su: oživljeni Džek Trbosek, razne kultove (vudu, Indijanci, Aliens, Azteci, vampiri). previše poznat koncept jer je ova epizoda u potpunosti smeštena na krstarenju!), dvojnik, satanista, močvarno stvorenje, masa struje, robot, čovek-majmun, veštica, motociklista bez glave, sukubus, viteški oklop koji vodi sopstveni ubilački život (epizoda sa možda najboljom podrškom policajca, dečaka Dejtona Džona). Hans Conried i Robert Emhardt), Helen of Troi(!) i krokodil. Neki od glumaca (osim onih koji igraju Kolčakove saradnike) vraćaju se u istim ulogama – Kinan Vin i Ramon Bieri (obojica kao službenici zakona), Džon Fidler (kao lukavi mrtvačnik) i Ričard Kil kao dva različita neprijatelja heroja. Da sam bio primoran da izaberem najbolje (ili najzabavnije) epizode, priklonio bih se UŽASU NA VISINAMA (saigrači Fil Silvers i Abraham Sofaer) i gore pomenutim VITEZSKIM UBISTVIMA – dok bih, kao najslabiji, izabrao VUKODLAKA (zbog razloga koje sam već objasnio) Robert Zemeckis i Bob Gale!).<br /><br />Nažalost, set ne sadrži nikakve dodatke: bilo bi lepo videti kratkometražni film koji govori o brojnim konceptima o kojima se bavi KOLČAK: NOĆNI TALKER, kao i da se serija stavi u kontekst gde se TV nalazila u vreme svog prvobitnog emitovanja, ili čak da je imala uticaj na beskrajno prikazivanje poslednje popularne serije. danas. U stvari, sam Kolčak – u mnogo mlađoj i naizgled mračnijoj maski – vratio se u oživljavanju 2005. godine; ova verzija je dostupna u mojoj lokalnoj prodavnici DVD-a... ali, iz raznih razloga, nisam siguran da bih želeo da je pogledam tako brzo nakon klasike iz 1974-5!",positive
"Predivan film, koji duboko dotiče jednostavne, ali božanske aspekte čovečanstva. <br /><br />Ovaj film je bio skoro savršen, a pošto ništa na ovom svetu ne može biti zaista savršeno, to je prilično dobro. Jedina manja stvar kojoj subjektivno prigovaram je tempo u nekim tačkama u sredini priče. Gluma je takođe veoma dobra, a svi glumci lako nadmašuju glumce u filmovima visokog profila. Čini se da je režija dobro promišljena, a scenario mora da je bio neverovatan. Postoje neki zaista zadivljujući trenuci nagoveštaja, i prilično prelepa kontinuirana kružna kompozicija priče.<br /><br />Trenutak u filmu, kada glavni lik postiže taj osećaj da je na nebu, savršen je završetak zaista briljantnog prediva.",positive
"Otac bubnjara koji je alkoholičar grupe Vho, Kit Mun, zvao se Artur. Našao sam toliko sličnosti između Dadlija Mura i Kita Muna u ovom filmu. Liza Mineli, koja obično PREGLEDA, uradila je prilično dobar posao u ovom, i bila je u stanju da okrene obraz protiv Dadlija Mura u svakom koraku. Da, slažem se, Ser Džon je ukrao apsolutno svaku scenu. Bio je to veoma ""drugačiji"" film, koji je gledaocu omogućio pogled u drugi život. Često pokušavamo da uhvatimo reprizu ovog filma na satelitu. Bog mir Dadli Mur; ovo je bio tako prijatan film. Mnogo satire i palac dole bogatima i snobovima/imućnim. Blisko prijateljstvo između Mura i ser Džona je prilično simpatično.",positive
"Dao sam mu 8 samo zato što je dobio tako male glasove... ovo je definitivno oko 5,5..... Ummm.. bio je nekako krvav, imao je simpatične, plitke karaktere i imao je neke stvarno zgodne devojke u sebi. Sviđa mi se eklektični ubica, jer nije ubijao ljude na isti način svaki put... to ponekad ostari.",positive
"Slažem se da je ovaj film savršeno postigao svoje ciljeve. Video sam to na Shovtime kasno uveče kao tinejdžer, i opet na koledžu. Mislio sam da je smešno. A sise su svuda! Čini se da je kasnih 70-ih i 80-ih napravljeno mnoštvo ovakvih filmova, od filmova sa ocenom R kao što je ""Porkis"" do mekog jezgra ""Au Pair Girls""; šteta što su, izgleda, pali po strani u pogledu popularnosti. Ono što je HOTS-a učinilo sjajnim je to što je, kao i prethodna dva filma, veoma zabavan. HOTS je poput devojačke verzije „Animal House“, sa devojkama koje formiraju svojevrsno sestrinstvo i učestvuju u bedlamu u kampusu. Uz napomenu, ko god da je dizajnirao odeću za devojke ""Hooters"" sigurno je video ovaj film.",positive
"Gledajući reklame za ovaj film, bio sam prilično ubeđen da će mi se gadeti. Kao prvo, bio je to jedan od onih filmova „labavo zasnovanih na romanu“, što obično znači da je autor knjige video scenario, mrzeo ga i odbio da bude povezan sa filmom. Što je još gore, trejler je prikazao samo najobičniji šamar koji se može zamisliti (npr. klinac se prska u lice baštenskim crevom...i pada). Dakle, kada je moj mlađi brat pomislio da je ovo film sezone koji treba da se vidi (naravno, on je isto mislio o „Automobilima”, „Preko žive ograde”, „Mravlji nasilnik”, „Kuća čudovišta” itd, itd.), bio sam, doduše, manje nego oduševljen.<br /><br />Ali jednom u bioskopu, film me je osvojio zbog raznih razloga. Prvo i najvažnije, pisci snimaju 'dečji dijalog' bolje nego bilo koji drugi dečiji film koji sam ikada video. Najbolji primer ovoga dolazi neposredno nakon što direktor dečaka slučajno pojede crva zaglavljenog u omletu od jaja. Dečaci ostavljaju jadan, preuveličan utisak o direktoru koji im drži predavanje, što ga čini realističnim jer sva mala deca misle (pogrešno) da odlično ismevaju svoje odrasle mučitelje. Onda jedan od dečaka pita: ""Zašto je rekao, 'allei oop'?"" Drugi dečak odgovara: ""Možda je lud!"" i cela grupa se grohotom smeje. Nije preterano duhovita replika, ali upravo ono što bi mlado dete smislilo na licu mesta i upravo ona vrsta primedbe koja bi druga deca njegovih godina smatrala smešnom. Kao da bi to potvrdio, moj mlađi brat se nasmejao odmah kada su ih izgovorili na ekranu; Praktično sam mogao da čujem njegov glas kako izgovara iste retke da je bio stavljen u sličnu situaciju.<br /><br />Još jedan razlog zašto film funkcioniše je taj što pisci uspevaju da rade na pitanjima kao što su maltretiranje, odnosi između braće i sestara, novo dete u školi i vršnjački pritisak/konformizam, a da nijedno od njih ne izgleda kao da su zapleti za neke posle škole posebne. Na primer, nasilnik (Joe) nije stereotip; on je definitivno loš, ali nije čisto zao, i dovoljno je da se otkrije njegov kućni život da publika oseća simpatije prema njemu i razume njegovo poreklo nasilja. Takođe ne postoji trenutak „izraziti dramatičnu muziku“ u kojem Bili („Dečak crv“) shvata koliko je potpuno oruđe svom mlađem bratu Vudiju, a ipak, do kraja filma, napravljena je neka vrsta manje transformacije. Ovde ima malo realizma u načinu na koji likovi rešavaju situacije i u načinu na koji se međusobno odnose, a vrlo malo toga deluje kao otrcano.<br /><br />Jedina mana filma je u obliku apsolutno smešne plesne scene koju bi čak i kreatori zloglasne Mekdonaldsove plesne zabave u filmu „Mac and Me“ ispalili. Zašto je, o, zašto je stavljeno u film?? Da li je Ostin Rodžers (Adam) povukao Macaulai Culkin-a i odbio da preuzme ulogu osim ako mu nije dato vozilo da pokaže svoje tako impresivne plesne veštine? Cela sekvenca definitivno nije morala da bude tamo i imala je nešto manju komičnu vrednost od bilo koje emisije na „The Histori Channelu“.<br /><br />Ipak, generalno gledano, ovaj film je bio odličan, a dužina (oko sat i dvadeset minuta) je bila skoro savršena. Jedan od najboljih, najrealističnijih akcionih filmova za decu koje ćete ikada videti ako ste ikada u blizini dece ili se samo sećate kako je zapravo izgledalo biti dete.",positive
"Nisam ovo video godinama, ali kada sam imao oko 6 godina, prvi put sam video ovo na VHS-u i mora da sam ga gledao najmanje 10 puta. sada kao što sam rekao prošlo je neko vreme pa bih mogao da zeznem zaveru, ali sećam se da su neki kolumbijski teroristi uzeli taoca u pripremnoj školi sa zahtevima da otac glavnog teroriste (""gospodaru želja"") bude pušten iz zatvora. sada bih mogao samo da proverim zaplet ovde na IMDb-u, ali sam prilično siguran da je to tačno. U svakom slučaju, grupa dečaka u školi odlučuje da neće samo da sede i čekaju da umru pa odluče da uzvrate. ovaj film mi je uvek ostao u mislima. ima toliko slika koje nisam zaboravio, poput Džoijeve (mislim?) scene smrti ili Bilija koji pljuje u sendviče terorista ili jedne dece (nemam pojma o njegovom imenu) lažnog napada astme. samo odličan film. možda su mi ovakvi filmovi dali toleranciju na filmsko nasilje jer ako se dobro sećam ovaj film je prilično slikovit. momci koji su pokošeni helikopterskim mitraljezima, ruka momcima iz specijalaca je raznesena granatom (nisam siguran u to, ali izgleda da se sećam nečega takvog pred kraj) i najkrvaviji je to što je vodeći terorista dobio kapu u glavu u krvavim detaljima. odlična akcija, odličan humor, dobra gluma, divno filmsko iskustvo. Moram ovo ponovo da gledam posle svih ovih godina!",positive
"Uvek sam uživao u filmu DOA, 1950, u kojem je glumio Edmond O'Brajen i bio je veoma radoznao u vezi sa ovim filmom. Denis Kvejd, (Dekster Kornel), bio je profesor koji je voleo svoju ženu i konačno saznao da je imala aferu sa jednim od njegovih učenika. Dekster se vezuje za Meg Rajan (Sidni Fuler), koja je bila student na njegovom fakultetu, a istovremeno je bila jako zaljubljena u njega i završila u vezi za jednu noć i na neki način ga je duboko volela. Dekster saznaje da je dobio piće koje je imalo loš sadržaj i da bi mu izazvalo mnogo zdravstvenih problema! Ako volite Dennisa Kvejda i volite Meg Rajan, uživaćete u gledanju ovog filma, Meg je dala izvanrednu predstavu i sačuvala ovu sliku vrednu gledanja!",positive
"To je ono čemu filmovi treba da teže. Smešno, a da nije potpuno glupo, pomalo seksi bez da svaka žena u glumačkoj ekipi pokaže svoje sise, ujeda bez pribegavanja 'f-bombama' u svakoj liniji. Video sam Džastina Longa kako se pojavljuje u mnogim filmovima u poslednjih nekoliko godina, zaključio sam da bi sa pravom ulogom mogao da se pojavi. (Mac reklame ne izdržavaju.) Ovaj film bi mogao da ga ubrza na A listu. I ostala glumačka ekipa je odlično odradila svoj posao, ovo je odličan mali film sa lepom porukom. (Ali ne morate da kupujete poruku da biste se dobro proveli.) Luis Blek je, kao i obično, smešan, a Blejk Lajvli je lepotica svežeg lica. <br /><br />Odvojite nekoliko sati i pogledajte ovaj film, oni neće biti izgubljeni.",positive
"Hrana je uvek dobra tema u filmovima, pokazala je „Čokolada”. ""Babetina gozba"" je ista vrsta stvari. Babette Harsant (Stephane Audran) je francuska kuvarica koja beži iz rodne zemlje nakon represije 1871. Seli se u veoma religiozno dansko selo. Ljudi u ovom selu jednostavno nemaju koristi od radosti. Odnosno, sve dok im Babette ne skuva jedno od svojih izvrsnih jela.<br /><br />Ne radi se samo o tome da se ovaj film bavi unošenjem zabave na mesto koje to nikada nije poznavalo. Kao i drugi skandinavski filmovi (i filmovi koji nisu holivudski uopšte), pokazuje da film može zadržati vaše interesovanje bez upotrebe eksplozija, jurnjave automobila itd. Ovo je jedan film koji ne možete sebi priuštiti da propustite.<br /><br />Još jedna stvar. Mislite li da danska reč za „gozbu“ zvuči pomalo kao „pupoljak ukusa“?",positive
"...ne čitajte nikakve rezimee radnje jer bi rečima zaplet mogao izgledati trivijalno, bez mozga i besmisleno. Film je odličan, gluma i Denzela i Dakote (ona će ići do neba, verujte mi u to) su fantastične, a radnja je neverovatna. Zapravo, ""neverovatno"" je mala reč za tako talentovane glumce. Film je samo zasnovan na stvarnim činjenicama i neki likovi nisu izmišljeni, činjenica koja doprinosi šoku koji sam imao tokom i nakon filma. Ako volite i glumce i pomalo poremećene filmove, još uvek niste pogledali svoj omiljeni... Verujte mi, na kraju ćete imati čudan i neobjašnjiv osećaj. Film je sjajan, pogledajte ga, iznajmite, kupite ili šta god... samo ne propustite",positive
"Upravo sam gledao ovaj film na TV-u i bio je sjajan. <br /><br />upravo sam planirao da ga gledam dok sam radio, ali sam na kraju odgledao ceo film bez posla jer je bio tako dobar! <br /><br />Glumci nisu baš dobro poznati, ali priča to nadoknađuje. činjenica da su glumci manje poznati samo čini verovatnijim da bi se događaji mogli dogoditi. Nisam osećao pristrasnost prema jednom liku jer nemam sud o tipovima karaktera jer nikada nisam video nijednog glumca u filmu pre toga što ga je učinilo još prijatnijim.<br /><br />Preporučio bih da ga pogledate.",positive
"Ovo je divan film... smešan je, mračan, dirljiv, izaziva razmišljanje, nevino nestašan i uopšte zabavan svuda okolo. Ne znam da li sam ranije video nešto slično... ""Ushićenje"", ili možda jedna od crnih kao noć ""komedija"" Toda Solondža ili čak nedavni film ""Zubi""... ali sve su to gorki, gadni mali dragulji. „Franklins“, uprkos mraku oko ivica, uspeva da ima potpuno iskreno i čisto srce.<br /><br />Priča je slična „Lov Dovn Dirti Shame“ Džona Votersa, samo što se ovaj film razlikuje po tome što zapravo IMA priču, a takođe i nešto da se kaže, mimo Votersove maloletničke „Seksnu poruku“ (Drljavu poruku). Konzervativna, potisnuta porodica doživljava drastičnu promenu kao rezultat saobraćajne nesreće i odjednom više nije tako konzervativna...u stvari, konačno su zapravo srećni, verovatno jedini ljudi u svom gradu (ili možda u celom svetu) koji jesu. Govoriti o tome zašto je to tako značilo bi pokvariti film; jednostavno rečeno, svi bi to trebalo da vide, mada, naravno, samo ljudi koji su već prodani na ono što je filozofija filma optimistična, puna nade.<br /><br />Gluma je sjajna – samo ova strana je dovoljno realistična da spreči da postupak postane preteški...Tereza ​​Vilis daje posebno nezaboravnu i hrabru predstavu kao napeta majka koja se pojavi na slobodi. I ona i Robertson Din zaslužuju pohvale za svoje nepokolebljivo iskrene performanse (da ne spominjemo česte i opsežne golotinje i scene seksa); oni pretvaraju ono što je mogla biti uvredljiva šala koja uključuje ""devijantnu seksualnu praksu"" u dirljiv, uverljiv i dopadljiv trenutak. Aviva kao ćerka je izuzetna osoba i neko za posmatranje, savršeno hvatajući stav, anksioznost i govorne obrasce devojke njenih godina. Vins Pavija kao ""himbo"" brat sa tajnom je dobrog izgleda i funkcionalan, iako je njegova priča i način na koji svi reaguju na nju vredniji od njegove stvarne glume. Mari Blekvel kao konfliktna najbolja prijateljica majke Frenklin je divno hladna, zbunjena i čak saosećajna u ulozi koja je mogla da bude preterana.<br /><br />Tehnički film izgleda fantastično, sve svetle boje i široko otvoreni lokali...izgleda da je možda snimljen Hi-def...ako jeste, linija je postala veoma tanka, kao na filmu. Mnogo se priča i mnogo filozofskog, što postaje pomalo propovedno (štaviše, zamišljao bih gledaocu koji se ne slaže sa politikom filma), ali ovaj film govori mnogo stvari koje treba reći... samo da se ljudi ne plaše da slušaju i razmišljaju. Argumenti koji se vode su pametni i dobro osmišljeni, pre svega odbijaju da demonizuju verske ILI nereligijske stranke.<br /><br />Kraj je na dvosmislenoj strani, što me je nekako razočaralo...Mislim da bi bolje funkcionisalo da je autor (kao što je Džej Flojd i direktan rad, jer je on napisao neko rešenje) dao neko rešenje, ali opet, verovatno ne postoji nijedna kada je u pitanju sukobljavanje ljudi različitih vera jedni protiv drugih. Ipak, bila je to dirljiva, nezaboravna konačna slika koja me je zagrcnula - uspeh. U međuvremenu, strašno mi je drago da je gospodin Floid napravio ovaj film i radujem se što ću ga podeliti sa što je moguće više ljudi. Pogledaj to.",positive
"Zaista nam se dopao ovaj film. Nije pokušavao da bude nečuven, kontroverzan, pametan ili dubok. Bilo je samo zabavno i ono što je pisalo na kutiji bila je šarmantna romantična komedija. Čini se da svaki drugi britanski filmski stvaralac želi da promeni svet, lepo je videti onog koji se samo koncentriše na pripovedanje dobrog prediva sa elegantnim stilom.",positive
