review,sentiment
"Robot Holocaust is about the lamest, most pathetic attempt at making a post-apocalyptic movie that I've seen. And I thought the Italians were the masters of wretched Mad Max wannabes. Some of those movies like Escape 2000 are positively brilliant in comparison with this piece of poo. The plot is nonsensical  even with a narrator setting up every scene. And boy does it drag. Scene after scene with nothing of any interest happening. The special effects (and I use the word ""special"" loosely) consist of sock puppets. Yes, that's right  sock puppets! The acting is abysmal. Angelika Jager is in the running for worst performance I've ever seen. Sure, she's French or German or whatever  but man is she bad. I cannot think of a single positive thing to say about the movie. So I'll stop there because ten sentences on this junk is about ten too many.<br /><br />However, and fortunately for me, I saw the MST3K version of Robot Holocaust. Some of the things that made the movie so bad helped make this MST3K episode a winner. For a season one episode, the riffs come fast and furious and hit their mark just about every time. On my MST3K rating scale, I give this episode a 4/5  seek it out.",negative
"A wide variety of snakes stage an uprising on tourists ""invading"" their island due their captain's boat damage. The few remaining survivors who aren't caught vulnerable by the snakes will attempt an escape mission, their goal to flee to available boats which can get them safely off the island.<br /><br />Presented straight-faced with injected doses of visual humor featuring lots of snake gags, Wayne Crawford's SNAKE ISLAND features plenty of different breeds of the slithery predators, in striking position, ready to attack their prey. Star William Katt, as an author researching snakes for a forthcoming novel, has fun in his role along with writer / director / co-star Wayne Crawford(..as the tourist boat captain) as put-upon heroes who stare down a most serious crisis. Kate Connor is Crawford's attractive love interest, a lawyer on vacation. The other cast members serve as either tourists or crew, mostly fodder for the snakes. <br /><br />As in many other movies of this type, director Crawford features live snakes with computer generated ones, and the violence is really tame. Crawford even incorporates the point-of-view technique with the camera as the eyes of the snake as it faces the potential victim(..with the actor looking directly into the camera). Never to be taken seriously, the tongue-in-cheek approach was probably the best way to shoot SNAKE ISLAND because the premise is just too ridiculous to accept on it's own.<br /><br />The effects and suspense scenes rarely work because Crawford is often unable to successfully stage the sequences where humans face off with the snakes. The snake attacks themselves also never happen on screen(..one or two tops), or are so limply presented they leave little impression. That's a no-no for a genre such as this. Fans of Katt will probably want to check it out because he does provide some facial comedy that establishes the overall tone of certain scenes where he must defend himself against the snakes. The CGI scenes where we see a large number of snakes in a general area aren't very effective which remove the realism Crawford might've attempted to establish. There are plenty of better horror films featuring snakes as the aggressors than SNAKE ISLAND. Surprising moments of nudity, relegated to a scene where the tourists and crew unwind after a long day with the bubbly, not knowing what danger lie ahead.",negative
"This movie would receive a much higher vote from me in general and I will talk about why, but first and foremost it receives four stars and should stay at four stars because of the directors ridiculously tasteless portrayal of rape and sexual assault. Not far into the movie Oyama sexually assaults a woman he rescued earlier, and while she briefly becomes somewhat miffed by his actions this attitude only lasts about five minutes before loving adoration sets in and carries her character through the rest of the film. I know many will argue that it's not that important in a kung fu beat-em-up, and as a fan of the genera I can't say that it's all that unusual, but that doesn't stop it from being completely tasteless every time I see it.<br /><br />What I will say in this movie's defence however is that it's somewhat refreshing to see a martial arts, or even action movie of any sort, that offers no actual hero for the viewer to get behind. Oyama is portrayed as a rapist and murderer; a societal outcast whose only student becomes completely mentally unbalanced before being gunned down by the police. The final shots of the movie leave one with the feeling that Oyama himself is poised for a major breakdown and no longer seems to care for the woman he earlier assaulted into loving him and has since followed him with puppy-dog like devotion.<br /><br />Whether this was truly the intended message of the movie or not, one can't help but feel a little hopeful that Oyama might be on the brink of suicide by the time the movie is over. This is a rare emotional treatment from the martial arts genre and its interesting to see a film that leaves you with a sense that its violence is not to be celebrated. If only Karate Bullfighter had treated the subject of sexual violence better, either by creating more emotional depth and recognition between the two characters involved, or by leaving it out all together, this would have been a much more interesting film.",negative
"Love the TPB's but this was a lame episode. Didn't have the same feel that the series or the movie has. Looked like it was put together in a hurry. I didn't enjoy it at all. The so-called acting was awful. The cast appeared like they knew this was a money-grab of an episode to get to market quickly. I hope we don't have an easter special next because that will be it for me. The writing of this episode was definitely Mike Clattenburg's worst in the history of this show. The direction left a lot to be desired and I almost felt bad for the cast and crew of this weak attempt at a Christmas special. Like I said, I love the TPB's but this one goes to the trash bin.",negative
"Scott Menville is not Casey Kasem. That is the first, most important, and most disturbing thing about this attempt at re-imagining Scooby-Doo and company.<br /><br />Shaggy's voice is squeaky and does not sound anything like he has ever sounded in any of the previous incarnations of the Scooby shows. They've also changed the outfit and the classic mode of walking from the original.<br /><br />I'm not sure what they're on about yet with the villain angle, but it surely isn't following the formula used in any of the previous Scooby shows.<br /><br />And the animation style is very bizarre and distorted. I like it, but it's not real Scooby-Doo type animation. But the weird animation used for other WB shows grew on me; this might, too.<br /><br />It's worth a glance at -- once -- if you can handle the lack of proper Shaggy voice. That right there is enough to jar one out of enjoying the show properly. Besides, I am trying not to be an inflexible, nitpicking fan. Evolve or die, as the saying goes. We'll see how it looks after two more episodes -- by then I'll have formed a much more solid opinion.",negative
"Spoilers abound. You have been warned.<br /><br />I was thoroughly disappointed, this being my first STREET FIGHTER movie I have seen (I dare not go near the 1994 joke yet). Very little grabs your attention in STREET FIGHTER ZERO (ALPHA) as opposed to most japanimation. The fights are hilariously done over board (Shun versus Zangief was a laugher) and the dramatization is far too moody especially toward the end when Ryu has to control everything in his fight against his brother.<br /><br />The main street fighter, Ryu, has been weakening to a far darker version inside of himself. Frustrations in controlling this darkness are further complicated by the sudden arrival of a younger brother! A shady street fighting tournament is held with more than just fighting on the promoter 's mind.<br /><br />What is with the artist 's drawing of feet? Any anime drawn above the stomach is impressive. The story 's soft nature makes the STREET FIGHTER genre far too intelligent, and places far more emphasis on a character (Shun), that is not even a fighter in the video game! A character study on more than just the core stars of the original STREET FIGHTER is completely ignored. How many times did you catch Rolento? Adon? Guy? STREET FIGHTER ZERO lacks the imagination of the video game.",negative
This movie stinks. The stench resembles bad cowpies that sat in the sun too long. I can't believe that so many talented actors wasted their time making such a hopelessly awful film. Whew!,negative
"The ""Wrinkle in Time"" book series is my favorite series from childhood. I have read and re-read them more times than I can count over the last 35+ years. The characters, with all their virtues and flaws, are near and dear to my heart. This adaptation contained very little of the wonderful, magical, spiritual story that I love so much. To say I was disappointed with this film would be a great understatement.<br /><br />If you have never read the book(s) I imagine you will enjoy the movie. The acting is passable, the special effects are well done for a made for TV movie, and the story is interesting. However, if you love the books, avoid this movie at all costs.<br /><br />I found this statement at the Wikipedia page of the novel: ""In an interview with Newsweek, L'Engle said of the film, 'I expected it to be bad, and it is.'""<br /><br />I, like another reviewer here, feel the need to read the book again to dispel this movie from my mind.",negative
"Where do I start? The plot of the movie, which is about a love between two high school students during wartime, while one is a living weapon, and their struggle to maintain that love is a very good plot. It is based on a manga by Shin Takahashi which was also turned into an anime in 2002, both of which I have yet to read or see.<br /><br />This review is about this live action adaptation however. Sadly, this honest to goodness was a terrible movie. It isn't as if one could site certain aspects, and say, for instance, the budget is at fault, or the acting is to blame. It is, sadly, a series of underwhelming and ineffectual elements that bring this film down.<br /><br />The acting is poor. Not to say Aki Maeda and Shunsuke Kubozuka are bad actors, but they didn't have much to work with, and seemed miscast. Neither seemed to have the physical range to draw the viewer in the story as well as being too old for their parts to a distracting degree.<br /><br />The script was weak, the leads act unrealistically, and behave irrationally. The film also plays for the heartstrings, but ends up being predictable, all the while not being compelling, and under-developing the characters. There are also pacing issues.<br /><br />Visually, it is unremarkable. The film uses green screen heavily and unnecessarily in too many scenes. The other special effects also have a cheap look to them, especially where minimalistic practical special effects could have been used. There is also no visual flair, as if there were no cinematographer or art designer to make the scenes look consistent and stimulating.<br /><br />The music and sound effects were fine, but unremarkable.<br /><br />Overall, the movie isn't devoid of enjoyment, and fans of the series shouldn't be discouraged to see it at least once just for the sake of completion. People unfamiliar with Saikano, this probably isn't the place to jump in as it isn't a very good movie or melodrama. It isn't the movie or the cast and crews fault, it just isn't inspired, and that is what kills it.",negative
"I read comments about this being the best Chinese movie ever. Perhaps if the only Chinese movies you've seen contained no dialogue, long drawn-out far-away stares and silences, and hack editing, then you're spot on.<br /><br />Complicated story-line? Hardly. Try juvenile and amateurish. Exquisite moods and haunting memories? Hardly. Try flat-out boring and trite.<br /><br />This was awful. I could not wait for it to be over. Particularly when the best lines in the movie consist of ""How are you? I'm fine. Are you sure? Yes."" Wow! What depth of character. I guess the incessant cigarette smoking was supposed to speak for them.<br /><br />As a huge fan of many Chinese, Japanese and Korean films, I was totally disappointed in this. Even Zhang's sentimentally sappy ""The Road Home"" was better than this.",negative
"I can't really see how anyone can have any interest whatsoever in seeing this movie. A woman meets a man, he wants to play games, she too, but only until she realise what she's missing. She leaves, and that's it really. It took 9 1/2 weeks before Elizabeth (Kim Basinger) left John (Mickey Rourke). She should have left him after 30 minutes and ended our misery.",negative
"Thunder Alley finds Fabian banned from NASCAR tracks after causing the death of another driver. Stanley Adams might want to put him on his team of racers, but the other drivers aren't for having him around.<br /><br />Desperate for employment Fabian hooks up with an auto stunt show owner Jan Murray who's paying him peanuts and trying to capitalize on Fabian's bad rep. He's got to take it, but Annette Funicello who's Murray's daughter provides another reason to stick around.<br /><br />The rest of the film is Fabian's struggle to get back to the NASCAR circuit while at the same time juggling both Annette and his current girl friend Diane McBain. Personally, I would have taken McBain, she has it all over Annette.<br /><br />Thunder Alley is helped by location shooting at the southern NASCAR tracks and good film footage of NASCAR racing. Not helped by a rather silly story which delves into the real reason for Fabian's problems and his rather unrealistic recovery from same.<br /><br />Still fans of NASCAR might go for this.",negative
"I wholeheartedly disagree with the other viewers of this wretched film. The only reason why I didn't rate it 1 for awful was due to the great talent of Carmen Miranda. The beginning and end are the best parents due to her gifted singing and dancing.<br /><br />The problem is with the rest of the picture. Alice Faye comes off quite hollow. Don Ameche has a great singing voice but with the wretched writing material, he comes off so terribly corny.<br /><br />The plot is a real stiff here with Ameche assuming two parts as a song and dance man and a baron not happily married to Faye.<br /><br />It seems that by playing the song and dance man, Ameche's marriage gets a second change to reignite. Some silly nonsense about the baron having to clear up business and being away allows him to play both parts.<br /><br />S.Z. Sakal is given little to do here and so his comedic gifts are not given the opportunity to shine. Ditto for J. Carrol Naish who actually appears uncomfortable in his role.<br /><br />This is a chica chica boom bomb of a film.",negative
"Voor een verloren soldaat , for a lost soldier, is a sad example of how not to translate to film a touching, complex psychological study, of that most magical time in a man's life, when he is still a child, but starting to become a man. The novel records the real life experiences of Rudy van Dantzig, as told thru the boy Jeroen, during the waning days of WWII at age 11 as he deals with his incipient sexuality, and his deep fears of abandonment as he has been sent to the province of Friesland, north of Holland by his parents because of the lack of food in Amsterdam and has not heard from them in many months as the postal service has broken down.. The arrival of the liberating soldiers in the film, is presented in a painfully corny way, with the soldiers providing entertainment vaudeville style. Then one soldier, Walt, romances Jeroen and the pair is presented as two frolicking males.who consummate their love in a sexual experience. This taken in stride by the 11 yo Jeroen. The reality was somewhat different: Jeroen describes his encounters with Walt, 6 in all, in detail but in oblique language. But there is no misunderstanding their nature. Walt is aroused to an intense passion by Jeroen, during which he handles him roughly, so that in their final meeting, Jeroen is bruised and suffering a painful wound on the shoulder where Walt has bitten him. During this encounter, Walt rapes Jeroen, twice. Jeroen could have easily avoided Walt after their 2nd encounter, when Walt first assaults him as Walt is clearly anxious to keep his abuse of the boy from the other soldiers. Why Jeroen keeps seeking Walt out is a mystery of the human heart and not explainable, by me anyway. What the film leaves out is the aftermath: the nightmares, the dejection, the frantic search throughout Amsterdam on the chance of finding Walt, for Jeroen loved Walt, and nothing could shake that.",negative
"Oh it really really is. I've seen films that I disliked more, due to whatever reason, but never have I seen a film that just fails in every single aspect of film making. It even fails to fail at film making, in a Way the Hercules in New York could be said to do. It's not the film I like the least, but it is the very worst film I've ever seen.<br /><br />The acting is the first thing that strikes you. I've never seen a worse acted film outside of pornography. In fact I've plenty of pornographic films that are acted a damn site better than this. It really is awful.<br /><br />Technically, it's terrible. The camera-work is amateurish. The editing is nonsensical. I presume they couldn't afford proper sound equipment, and this meant that every scene in a car (and there's a lot of them) has them driving at about three miles per hour and every scene set outside by the same patch of woods (and there's a lot of them too) is actually dubbed from a studio, again lending more to the bad porn vibe.<br /><br />The plot is nonsensical, as many have pointed out. I'll defend vampires walking in daylight by the fact that despite it being popularized by Nosferatu, this was never originally an intrinsic part of the vampire mythos.<br /><br />Speaking of vampire mythos, the writer had evidently read Carmilla, or at very least seen The Vampire Lovers. I'm not sure how I feel about this, swaying from impressed that a movie this dire has at least some aspirations to a Gothic novel I'm very fond of; or annoyed by its at best sledgehammer references and at worst total desecration of source material. At very least 'the General' is an insult to Peter Cushing though.<br /><br />It gets two stars however, merely because I can't bring myself to vote one star for a film that has, or at least purports to have, both vampires and zombies in it. Incidentally I watched Lifeforce (another film that tenuously has vampires and zombies in it) on the same day as this, and despite being a rather flawed film itself, really comes out a masterpiece compared to this.<br /><br />So in the end, this is not a film so bad it's good, or so bad it's in any way enjoyable, even drunk. It's just a mess, and worth no-one's time watching.",negative
"...that Jamie Foxx would ever deliver such a wonderful, Oscar-winning performance. One of the reasons why I was so impressed with Foxx's performance in ""Ray"" was because from watching his hammy, obnoxious acting in movies like ""Bait"" and ""Booty Call,"" I would never imagine he would ever hold the Oscar. If people told me five years ago that Jamie Foxx was one day going to win an Oscar, I would laugh right in their faces. Who knows? Maybe he's better off sticking to drama, because if you watch ""Bait,"" it's clearly evident that comedy is not his forte. I swear, Jamie mugs so much in this movie that I'm surprised his face didn't fall off. And why does he have to do those stupid voices at every chance he gets? Anyone familiar with comedians like Bob Newhart and Steven Wright knows that doing comedy doesn't require being loud and obnoxious. If a joke is funny, it's funny. If it's not funny, then doing some crazy accent is not going to make it any funnier. The problem I have with some comedians who decide to try acting is that they favor getting laughs over being in character. In real life, normal people don't always have witty comebacks and quips. Like Albert Brooks said in an interview discussing his character in ""Taxi Driver,"" it's important to be funny as your character, rather than be funny as a comedian. A prime example of Jamie violating that rule is the nauseatingly awful scene where his mug shots are being taken, and he starts posing for the photographs like a model. If a regular person were being thrown in jail, would he really be acting goofy while having his mug shots taken? And wouldn't the police try to scold him if he was? There are many scenes like that throughout the film. Another awful sequence is one where Jamie is on the unwittingly on the phone with the villain, and he starts doing a phony Caribbean accent. Not funny! Not to mention Jamie never seems to acknowledge the timing of a joke. Giving a comedic performance requires patience, whereas he goes straight to the punchline, whether it's the right time for it or not. I'm not even a big Mike Epps fan, but even his performance is good in comparison to Jamie's. As a matter of fact, this is the first time I felt somewhat relieved whenever he would appear on screen. Epps has the same flaws when it comes to comedy, but at least he chooses a more low-key approach. One of the few bright spots in this clunker of a comedy is David Morse, a highly underrated actor mostly known for his supporting roles as villains. He seems to be the only actor in the film concerned with grounding it in reality. However, fellow ""Green Mile"" star Doug Hutchison is disgustingly over-the-top as the villain. A big surprise, considering he gave a superb performance in ""The Green Mile,"" also playing a heavy. Antoine Fuqua has proved his directing chops in movies like ""The Replacement Killers"" and ""Training Day."" Even in ""Bait,"" he shows he can direct a hell of an action sequence. His only problem seemed to be in disciplining Jamie Foxx, who probably improvised half the script with one bad joke after another. Unless you're a die-hard fan of Foxx, please don't take the bait.",negative
"I went into this movie with very little in terms of expectations. I went with my girlfriend and two friends, and none of them could explain the story of the Grudge 1 to me. Well, if the first one couldn't leave an impression on them to explain the plot, then I doubted this one would be any better.<br /><br />Let me summarize what the trailers let you know: The Asian lady is back and so is Sarah Michelle Gellar. Luckily for her, she isn't around very long. That decision may have saved her career.<br /><br />The movie has three story lines, and none of them make sense. And even worse, none of them are developed. You almost start to understand, and then someone dies and the story gets left behind. Okay, killing people could be scary, but I was left more confused over the attempted plot development than I was frightened. They jump back and forth between all three story lines, which aren't related... OR ARE THEY?!?! *SOUND EFFECTTT*~~~ The timing of the three stories are displaced, and you can tell right at the start that the movie is going to have a twist at the end. BE PREPAREDDD. Oh Wait. Sorry, this isn't a Fight Club or Vertigo quality twist, you could see this one coming from miles away. And probably envisioned a MUCH better twist in your head... they should've hired me. Instead of the girl making her ""SURPRISING"" appearance, maybe it could've been Michael Jackson instead? That part of Scary Movie 4 scared the crap out of me.<br /><br />The killing sequences were terribly done. Unlike horror movies of the past, where a killer pops out of nowhere, a closet or behind a door for example, and everyone in the theatre jumps (and subsequently the fat guy behind you spills popcorn down your neck)- this lacked any frightening pop ups. They zoomed in on where the random Asian woman or kid would show up, and you knew exactly what was coming. Instead of having the music get really loud, then quiet, then a pop out to psyche you out, the music actually gave you timing for the scary scene. If I know it's coming, it won't scare me.<br /><br />The movie began with explaining what the ""Grudge"" is; when a person is killed during a fit of rage, a curse is placed on the location where she was killed. So why does the Asian lady being cursed by her mother have any significance to the story? And why is the grudge now moving countries? This movie was absolutely terrible.<br /><br />All it did was leave me begrudging my friends for making me go- we should've seen one of those animated Pixar movies. It would've been scarier.",negative
"The Horror Channel plays nothing but erotic soft porn Gothic flicks each night from 10pm till about 4 in the morning, but their 'scare' factor is very limited, if one exists at all. In fact I am sure I will find a multi-million pound lottery win more scary than anything this channel has to offer.<br /><br />The Bloodsucker Leads the Dance deserves special mention because it is I feel, the undisputed low of a channel full of lows. I cannot even begin to tell you how bad this film is, but for the purpose of completing the minimum 10 lines demanded by this site, I will at least give it a go.<br /><br />Firstly the title is misleading and bears no resemblance to the action on the screen. In fact the film might as well have been called 'Toothbrush' or 'Wallpaper' for all it has to do with the plot. At least they used toothbrushes...at least they had wallpaper.<br /><br />There are no bloodsuckers for miles around and whats even worse there are no dances, not one. I'm sure they were making two different films by mistake here.<br /><br />A more suitable title would have been, 'Horny Italian Count Leads Five People to a Scary Castle and Bores us Silly for Ninety Minutes.' Yes that fits better.<br /><br />The acting is terrible and and the dubbing appalling, and that guy who plays Seymour was almost as wooden in his walk as he was in his character....abysmal.<br /><br />The only saving graces of this film are a small but slightly interesting lesbian sex scene, two small and very interesting heterosexual sex scenes, and the added attraction in that every single female character gets her kit off. Bonus.<br /><br />Otherwise steer a wide birth away from this one. No vampires, no dancing, no scenes of a brutal or gruesome nature and no way on Gods earth I will ever, ever, ever watch this one again.<br /><br />No word of a lie, this film could put you off motion pictures for life.",negative
"You'd think a movie about incestuous sisters who eventually murder their employer couldn't help but be gripping, but then you'd be wrong.<br /><br />There is no plot. There is no character development. There is no redeeming visual beauty.<br /><br />This movie is a waste of time. The exploration of how the relationship between the sisters develops is nil, their sexuality is never anything but a grotesque, the class relationships are glossed over, and employer is a silly caricature.<br /><br />Ponderous silences and period clothing do not equal depth of meaning.",negative
"Not a good one. -Not at all.<br /><br />This installment revolves around a descent of the original murderer inside the Amityville home who must face his past to rid himself of the nightmarish terror of Amityville itself.<br /><br />It's basically nothing. My bet is that this film was made for some extra fast-cash to buy a boat or something... because this one's just ridiculous... Thankfully, it doesn't kill or ruin the series, but it just has no effect on the series at all.<br /><br />I'd have to say that just the fact that it is constantly referenced to the old, infamous house is probably the only thing that makes this one slightly more bearable than ""The Amityville Curse"".",negative
"I'd like to start off by saying that I am NOT an anime fan (with a few notable exceptions), and I generally have a low opinion of so-called otakus, as they are so in love with their particular brand of cartooning that they label every movie starring spiky-haired, big-eyed characters as a work of art without even considering other more vital factors, such as the plot. And no anime movie better represents this division between otakus and people with actual taste than this elegant piece of trash, Fatal Fury: the Motion Picture.<br /><br /> As seen through the glassy, witless eyes of an otaku, there's little to find fault with in Fatal Fury-- there's plenty of quirky Japanese-y humor, one-on-one duels, some ""dramatic"" moments, and everything is beautifully drawn. But everyone else will be turned off by the cliched, predictable plot with cliched, predictable characters, culminating in a cliched, predictable ending. The love scenes are hilariously overblown-- the scene in which Sulia ""heals"" Terry is obviously intended to be a tender moment, but it's virtually impossible to not be thrown into spirals of giddy laughter by the sheer ludicrousness of it. And of course, Fatal Fury is not without the obligatory cartoon T&A-- this is supplied gratuitously by the huge-breasted Mai Shiranui. And since Fatal Fury IS based off the video game series of the same name (oh boy), we're treated to numerous pointless cameo appearances by popular characters with little or no relevance to the plot whatsoever (they go through all the trouble of introducing Kim early on, only for him to disappear from the movie totally after that point). This mess of a movie reaches its climax with the unintentionally farcical final battle, in which all the main characters engage the all-powerful main villain in one-on-one combat in turn. That's some thing that's always amused me... even when battles in animes AREN'T taking place in a tournament, they always happen as if they were, regardless of the fact that it makes no sense whatsoever!<br /><br /> Otakus always rave about how anime movies should be treated as MOVIES as opposed to merely cartoons, and a disturbing portion of those same people love Fatal Fury. So would Fatal Fury have been good if it wasn't an anime? The answer is an emphatic ""no""-- all of this movie's charm, what little of it there is, resides in the actual drawings. Had Fatal Fury not been an anime, it would have been worthy of an episode of Mystery Science Theater 3000, if the show was still on the air. That's the key-- this is nothing more than a laughably bad B-movie in the guise of an anime epic. If you're a fan of movies so bad that they're actually entertaining, consider renting Fatal Fury (or catch it on the Sci-Fi channel), as it is definitely one of those. If you're an otaku, please WAKE UP and realize that a good 90% of the stuff you're watching is garbage. As for everyone else, buy a Dreamcast and Fatal Fury: Mark of the Wolves, but don't even consider seeing this movie.",negative
"I was hoping that this film was going to be at least watchable. The plot was weak to say the least. I was expecting a lot more considering the cast line up (I wonder if any of them will include this on their CVs?). At least I didn't pay to rent it. The best part of the film is definitely Dani Behr, but the rest of the film is complete and utter PANTS.",negative
"OK well i found this movie in my dads old pile of movies and it looked pretty good from the cover but the movie actually sucked!! OK the first story with the swimmer was pretty good but it took a while to get into, then the one with the boy was completely retarded! It wasn't even scary! His dream sounds like a little kid's bedtime story. Then the news girls one was completely retarded too. I'm sure someones going to call up the news guy and ask him to go out with you. But that one ended cool where she stabbed him and she was in the hospital and she saw him on t.v and he said all that junk to her. Next was that pretty gay story about the guy who brought back the dead people..OMG its so stupid I'm not even going to say any more about it.The last one was the best. It wasn't that scary but the idea of the story was pretty cool..uh yeah the girl gets possessed and she kills all her classmates or something. Then when they're all done telling their dreams to each other the losers get on the bus (TO HELL AHAHAHAH) and they see all the people from their dreams on the bus(Ha). The End.",negative
"Basically a typical propaganda film for the last good war. But there were a couple things that struck me. First was the use of mouthed epithets. In two cases the Scott character mouths one, once at the beginning when he drops his bomb off target during the bomb-off (""dammit"") and once when he is trying to sway a bombardier into being a pilot (""s*%t""). I could be wrong about the second instance but I replayed it several times and that's what it looks like to me. The third case is when the Anne Shirley character wishes the O'Brien character goodbye and good luck (""Give 'em hell"") over the roar of the engines. She must have thought that was too unladylike because she clearly says ""heck"". I also found interesting the character that has moral problems with bombing, specifically bombing civilians. The avuncular superior officer assures him that only military targets will be hit due to the precision of the bombsight used. Given what we know about the LeMay's later strategy of firebombing Japanese cities into oblivion this scene plays with not a little irony. I remember McNamara's quoting of LeMay in ""The Fog of War"", something to the effect that if the US did not win the conflict he would be tried as a war criminal. The ending is way overwrought, in keeping with the movie. It reminded me a bit of the end of White Heat (I'm not comparing the films, just the ending!). Maybe it's just 'cause he gets blowed up. Blowed up real good!!!",negative
"I wish I could tell you that this film is as exciting as the theories it espouses. But I can't. Another species could have come and mutated while I waited for some action. For such a controversial man, Darwin lived the most conventional life. If you didn't know about the mad theories, you could almost mistake him for a stamp collector.<br /><br />The film-makers have cast Darwin as a dullard which does him a disservice. Even when he briefly loses his mind due to his tireless theorising, it wasn't interesting to watch. Maybe great thinkers are dull people? I don't know what I was expecting: a forehead-banging eccentric with wild hair and eyes espousing his love of all things simian, the glint of madness straining from a furrowed brow? A long-haired hermit who babbled to animals? A head-cradling lunatic with eyes lit up like beacons of truth? All of the above would have been great. This is the movies for Scorsese's sake.<br /><br />But there was none of that. No lightning, no thunder, no wonder, no awe. Just Paul Bettany and Jennifer Connelly fresh from the Subtle as Breath School of Method Acting. I imagine that someone with Darwin's ideas had a brain like a speeding train so why did this film just pootle along - chug chug chug - like a slow winter? The disappointment is immeasurable.",negative
"Totally brain-dead actioner made in the Philippines. This belongs to the mode of Filipino movies which tried to pass themselves as American films on the international market. After a rather dull beginning, the movie takes off and never disappoints again. It is actually a rip-off of the worst movies Chuck Norris ever made : an American prisoner in Vietnam is brainwashed by the soviets who implant a microchip in his brain so he is programmed to kill the Pope, then the President of the USA. One of his old buddies (played by B-movie stalwart Max Thayer) is sent to stop him. Utterly ridiculous action scenes, putrid acting (Nick Nicholson's performance as the evil soviet commander is a must-see!)and implausible plot make up for one of the cheesiest action pictures ever bestowed in the general public.",negative
"This was the worst MTV Movie Awards EVER!!! I barely laughed, none of the presenters were funny, the hosts really sucked, and the parodies weren't so great either. Why can't we go back to the good olden days when the show was a riot?",negative
"This is another of the many B minus movies tagged as film noir in the hope of generating some interest in something that is devoid of it. All aspects of the film - script, acting, direction - are mediocre. The acting by the three leads is wooden. I guess John Dall was expected to go places in the movie business but then someone realised he had little talent and therefore ended up doing TV work. Lee J Cobb who is usually terrific cannot rise above the poor script and poor direction. Jane Wyatt is supposed to be a femme fatale but comes nowhere near convincing the viewers. The movie does have two of the strangest looking cars that I have ever seen, the one in which John Dall goes after Lee J Cobb is particularly strange. The DVD transfer is typical Alpha.",negative
"I can't understand why so many peoples praised this show. Twin peaks is one of the most boring titles I have ever seen in my life.<br /><br />Now I have seen all season 1 episodes, and seeing season 2 episode 1. Simply I can't take this show anymore.<br /><br />1) Where is the proper induction in criminal investigation?<br /><br />In season 1, there was a scene that agent Cooper throws stones to a bottle. Can you guess why he did that? He just want to identify murderer by doing this 'joke' while mentioning supernatural ability given by Tibet dream. Wow!!!<br /><br />2) There are too many unnecessary scenes in this show.<br /><br />For example, season 2 started with a 'funny' scene that a dumb old man serves agent Cooper with a cup of milk while Cooper are laying down on the floor.( He got the gun shoots in his belly already. ) This old man is doing nothing but saying some dumb comments. That's all.<br /><br />This scene is really boring and even long ( 3 min 30 sec.... It's like Hell. )<br /><br />I would read some comic books rather than see this show anymore.",negative
"While credited as a Tom and Jerry cartoon, this is not the cat-and-mouse team but an earlier Mutt-and-Jeff rip-off featuring them going to Africa and disguising themselves in the stereotypical burnt cork makeup to try to blend in. While the dialect humor is mostly lame, there is a brief musical sequence involving ""black skeletons"" that was entertaining. I have to ask however, how could Tom and Jerry still have their makeup stay on even after being dumped in the water a couple of times? One of many entries produced by the Van Beuren Corporation for distribution by RKO Radio Pictures before RKO made a deal with Disney. Only worth seeing if you're an animation buff or is interested in how certain ethnicities were stereotyped as entertainment way back when.",negative
"First off there is nothing wrong with studying Daniel, Revelation, Matthew 24, Isaiah and other prophetic scriptures. There is also nothing wrong with making a film such as this to attempt to present the gospel message. So my qualms with this movie are not in either its sincerity or aspirations. As a Christian, though an amillenialist, I believe there will be a great tribulation and I believe Christ will return as he said as much. So even though I have disagreement with this film about the rapture that is not why I rate this movie so low.<br /><br />No, what makes me rate this movie so low is not its sincerity or its message, but rather its lack of production values, awful script, mediocre acting, and pitiful FX. This movie ranks down there with some of the cheesiest scifi fodder of the 1950s. No, this movie ranks down there with Plan 9 From Outerspace. This movie failed to age well and was probably dated by the time they made a sequel.<br /><br />The apocalypse genre film producers could have learned how not to make an end times film from this, but they failed. The Left Behind Series, The Apocalypse series, and the Omega Code series all failed to learn from this because they addressed the FX problems and the dated look problem, but their scripts are still poor, and their acting is wooden.<br /><br />There are great Christian films, with extremely low budgets, but this film is not one of them. I'm surprised the MST3K crew never lampooned this one.",negative
